,Earnings Yield,Dividend Yield,EPS Growth,Sales Growth,ROE,ROA,Gross Margin,Net Income Margin,Operating Margin,Price to Sales,Price to Book,MarketCap,momentum_12m,momentum_6m,momentum_3m,future_return,volatility,beta,idiosyncratic_vol,avg_volume,Earnings Yield_z,Dividend Yield_z,EPS Growth_z,Sales Growth_z,ROE_z,ROA_z,Gross Margin_z,Net Income Margin_z,Operating Margin_z,Price to Sales_z,Price to Book_z,MarketCap_z,momentum_12m_z,momentum_6m_z,momentum_3m_z,volatility_z,beta_z,idiosyncratic_vol_z,avg_volume_z,predicted_return,rank
MDT,0.03524229074889868,3.01,0.019,0.025,0.08442,0.04656,0.65592,0.12832,0.21948999,3.5954697,2.4183447,119366000640.0,0.13126776869145562,0.05128586746263841,0.13211890278987348,0.01882869457507863,0.2300049828275837,1.0,0.2300049828275837,7223823.333333333,-0.3650352496040525,0.7130405977375207,-0.32908569799307463,-0.4340611664191071,-0.6221206722808633,-0.42785145991393747,0.9655049357320026,-0.1681975468580695,0.13762322770311206,0.13408566199109356,0.35961860979373245,0.709094324393185,0.3182808441150377,0.33251653758167826,1.726103581690126,-1.1235865300144148,,-1.1235865300144148,0.44518357895394206,0.02390377,126.0
AOS,0.05430067598368525,2.03,-0.181,-0.077,0.28627002,0.13533,0.38137,0.13976,0.15168999,2.5130072,5.122213,9594912768.0,-0.21069039704092773,-0.14997880322113433,-0.07808191576948265,0.02452104941181754,0.2721939957410844,1.0,0.2721939957410844,1460660.0,0.3834046717911362,0.08408377244095366,-0.6171419868157678,-1.5260461720236336,0.3380016743876899,1.6013185320380767,-0.3086371334318642,-0.04743090405389426,-0.43892039711987374,0.47256498142340836,-0.03921470355983109,-0.7596416921536469,-1.1779349814787579,-1.0325298041854383,-0.21295755415515924,-0.5562563985285026,,-0.5562563985285026,-0.6408011676367882,0.023664583,127.0
TMO,0.03170194289795322,0.33,0.138,0.047,0.13134,0.04888,0.41235,0.14774,0.19245,4.5931363,4.0090156,196949098496.0,-0.11698057459200983,-0.14808487929238567,-0.021483783770797515,-0.028826257411029066,0.24828007452120493,1.0,0.24828007452120493,1944873.3333333333,-0.5040678924345047,-1.006963781644928,-0.15769220614357216,-0.19853498873969946,-0.39894040950115917,-0.3748191924662786,-0.1648639726134464,0.036810163216850475,-0.09231384972723129,-0.17787850470137978,0.12498715769893377,1.747155368565912,-0.76791371744091,-1.0196845595543744,0.3091490621380668,-0.8778351019182759,,-0.8778351019182759,-0.5495581707474897,0.022590946,128.0
PPL,0.03439381029729356,3.12,0.598,0.089,0.06341,0.02806,0.41338003,0.104940005,0.14609,3.0440886,1.8291916,25759078400.0,0.33751337154505956,0.10912740807823518,0.07460514194023582,0.018882549390917713,0.22852563057192601,1.0,0.22852563057192601,5254820.0,-0.3983558397107936,0.7836377924136663,0.5048372581486222,0.2511058959209878,-0.722057102822244,-0.8507380753370788,-0.1600837702623232,-0.4150090420441185,-0.4865404344881993,0.3064991169383469,0.4465214678011004,-0.54336532374569,1.2206951329733893,0.7248177951806873,1.1955504696510266,-1.1434798873545595,,-1.1434798873545595,0.07415338905482367,0.021426626,129.0
XYL,0.0297328117365636,1.3,0.211,0.065,0.08453,0.04298,0.37515,0.10395,0.15248,3.484738,2.8029318,29836326912.0,-0.030326348863054187,-0.05743455395558372,-0.001939377849620394,-0.05210752097800753,0.26644229327676927,1.0,0.26644229327676927,1579930.0,-0.5813974433639946,-0.38442488313710127,-0.052551660723289144,-0.005831752456547725,-0.6215974448958299,-0.5096857346823075,-0.3375031457072212,-0.42546005430018036,-0.4322024733876258,0.1687107787554926,0.3028902005860657,-0.4888117809679302,-0.3887637602741981,-0.4048628197994433,0.48944235597334995,-0.6336015149463253,,-0.6336015149463253,-0.6183264617792048,0.021114867,130.0
VTR,0.002840484309391914,2.87,0.0,0.109,0.00842,0.017970001,0.42178002,0.0166,0.15987,5.980815,2.714251,29240293376.0,0.5156492930530967,0.044381352717957956,0.1101520712551165,0.11594929800086051,0.3580872692532656,1.0,0.3580872692532656,2993906.6666666665,-1.637483317259987,0.6231896226951542,-0.3564510454312305,0.4652206029022675,-0.9836232292130351,-1.081382698403721,-0.12110077758501214,-1.3475724886484934,-0.36936091900057755,-0.6117970394928567,0.3159710364000159,-0.49678670349410353,2.0001173301191235,0.2856877396516545,1.5234638888542964,0.5987799199397922,,0.5987799199397922,-0.35188301688258744,0.020954575,131.0
PSX,0.03937504712700953,3.63,-0.575,-0.091,0.07236,0.01731,0.09215,0.014789999,0.02172,0.4455652,1.888336,51667566592.0,-0.15121047418964217,0.026130735715887088,0.02028161318048105,0.02264788133735829,0.3436561004934462,1.0,0.3436561004934462,4320483.333333333,-0.20273819134473095,1.1109520586394306,-1.1846128757964736,-1.6759264669105292,-0.6794854201308894,-1.0964694870018772,-1.6508602958560987,-1.3666798089493852,-1.5441323315270599,1.1190412899567606,0.43779739014602065,-0.19671002060939796,-0.9176844280679676,0.1619057669436236,0.6944266200772946,0.4047190423651053,,0.4047190423651053,-0.10190883745048585,0.02034476,132.0
ADI,0.01499401214125139,1.9,-0.161,-0.036,0.04429,0.02616,0.57163,0.16747999,0.22912,11.0879345,2.9521992,103534993408.0,0.06855398214176778,-0.04958258272048288,-0.03436695233150999,0.022074964645555584,0.3169996882144751,1.0,0.3169996882144751,4291973.333333333,-1.160203353449191,0.0006507241873274872,-0.5883363579334986,-1.0871110227120102,-0.8130035355662325,-0.8941696736778338,0.5743287018590384,0.24519585563712917,0.2195129160877964,-2.208761675791577,0.2808725558222021,0.4972756119197825,0.04388072935951437,-0.3516080455078556,0.19030437050539722,0.046261120768842555,,0.046261120768842555,-0.10728113445727466,0.019717801,133.0
NI,0.04103343527406436,2.84,-0.053,0.117,0.081199996,0.02885,0.51739,0.13939,0.26357,3.4010801,2.1359015,18553231360.0,0.5156492930530967,0.1918213180937851,0.08211667097968167,0.017525781405847818,0.23357915657414696,1.0,0.23357915657414696,4784133.333333333,-0.13761179794184675,0.6039358423289326,-0.43278596196924424,0.5508664856947795,-0.6374369838510188,-0.8326796739217122,0.3226096494771477,-0.05133681820053289,0.5124617048068507,0.19487008594362765,0.4012803125069094,-0.6397794823601731,2.0001173301191235,1.2856763848658304,1.264842845061305,-1.0755233893633485,,-1.0755233893633485,-0.01454070320995149,0.019376907,134.0
HES,0.06062242498672066,1.35,0.307,0.065,0.29178,0.11536,0.79308,0.21869,0.2929,3.6066418,4.055467,45667295232.0,0.007808039253222043,0.16923030969912678,0.04447535648336376,0.022997249729783453,0.43803083207909954,1.0,0.43803083207909954,1952453.3333333333,0.6316654383053838,-0.3523352491933988,0.0857153579116036,-0.005831752456547725,0.3642105146330204,1.1448295747407722,1.6020422739455014,0.7857955921465907,0.761872095899154,0.13059221551638464,0.11813535734611633,-0.2769935891366839,-0.22190921279846532,1.1324563822633325,0.9176091352109821,1.6738084374929725,,1.6738084374929725,-0.5481298294177296,0.018794043,135.0
CMCSA,0.09848879288639087,3.73,0.543,0.021,0.18707001,0.054840002,0.70075,0.13086,0.15648,1.0826837,1.5684625,133961539584.0,-0.15530622343723322,-0.08431741991737551,-0.10027972640363059,0.015186210777207831,0.2545748650805937,1.0,0.2545748650805937,20935693.333333332,2.118711747067221,1.1751313265268355,0.42562177872238166,-0.476884107815363,-0.13385434222674458,-0.23858108037464873,1.173553702661947,-0.14138397406763187,-0.3981881002417269,0.9198182810509211,0.48498023845967597,0.9043824839945692,-0.9356051138594146,-0.5871916791699832,-0.4177279836736108,-0.7931868935552049,,-0.7931868935552049,3.0289870920538142,0.018589152,136.0
FCX,0.03346203389269027,1.54,-0.292,-0.031,0.15686,0.080819994,0.39548,0.07421,0.21346001,2.1932888,3.1753166,55830163456.0,-0.09354361612431128,-0.0643821370497285,-0.09306759959983568,0.02344571683650254,0.4886848394536477,1.0,0.4886848394536477,16016566.666666666,-0.43494753677368425,-0.23039464020732975,-0.7770132271123625,-1.0335823459666902,-0.2775516561734089,0.3552886972253671,-0.24315490944387597,-0.7394110994921533,0.08634673025753534,0.5725389449020404,0.2479616881187595,-0.14101451776760487,-0.6653668223022855,-0.4519837221146157,-0.3511975348967057,2.3549702537936,,2.3549702537936,2.1020488434621494,0.018547896,137.0
LVS,0.04538087785042399,2.32,-0.109,-0.007,0.48238,0.07221,0.79403,0.12798999,0.20684,2.7368765,10.727769,30921230336.0,-0.17465809395718745,0.10663497218995377,-0.20215449312071354,0.031033641823871472,0.38711799414593556,1.0,0.38711799414593556,5824360.0,0.033116180322631555,0.27020364931442764,-0.5134417228395983,-0.7766446975891547,1.270820874518178,0.1584751176862558,1.6064510700325736,-0.17168130558112937,0.03005285766513976,0.4025624378657436,-0.8660606237804823,-0.4742957844137025,-1.0202779710341645,0.7079132362244197,-1.3575026344969565,0.9891660378671755,,0.9891660378671755,0.1814749617397238,0.018169254,138.0
MMM,0.0482680692724023,1.94,-0.217,0.001,0.84264,0.05929,0.41335,0.16981001,0.17671,3.3227909,21.119068,81657585664.0,0.5156492930530967,0.15091884171954262,0.1358702770993072,0.015328496174571216,0.2519231717307947,1.0,0.2519231717307947,4066226.6666666665,0.1464987830089346,0.026322431342289433,-0.6689921188038527,-0.6909988147966427,2.9844381266284965,-0.13685975103087847,-0.16022313462705462,0.26979276936672586,-0.22616040805634338,0.21935063389323362,-2.3988261842249647,0.20455612334405235,2.0001173301191235,1.008261697259769,1.7607092705703402,-0.8288451238125988,,-0.8288451238125988,-0.14981982760444706,0.018099507,139.0
HCA,0.0689126113662256,0.9,-0.05,0.057,0.84264,0.11392,0.40619,0.08158,0.15564999,1.1234361,-10.355988,79317958656.0,-4.614831188420876e-05,-0.18144554890957665,0.015634572426094895,0.022440648108238426,0.3273266637550247,1.0,0.3273266637550247,1675973.3333333333,0.9572285101916065,-0.6411419546867205,-0.4284651176369038,-0.0914776352490596,2.9844381266284965,1.1119129949456734,-0.19345153460961986,-0.661609512301002,-0.4052461677054339,0.9070752579741553,2.243892868499962,0.1732519382571537,-0.25627470223465193,-1.245948115225298,0.6515585847134129,0.18513150399596395,,0.18513150399596395,-0.6002284852029619,0.018068941,140.0
XEL,0.0493189959066713,3.27,0.094,-0.091,0.10426,0.02243,0.44506,0.14404,0.1125,2.9815543,2.0521345,40075071488.0,0.418173314641056,0.11958158138581387,0.037398216413529806,0.043528285372638864,0.21742411951498125,1.0,0.21742411951498125,3808273.3333333335,0.18776961670520856,0.8799066942447734,-0.22106458968456466,-1.6759264669105292,-0.5277494784712015,-0.9794327588415267,-0.013062162078570758,-0.002248978249534947,-0.7721761329808849,0.3260532052371805,0.41363633966980334,-0.3518174847965195,1.5736174943775991,0.7957216005094002,0.8523239124587533,-1.292765715409885,,-1.292765715409885,-0.19842740110700274,0.01787118,141.0
MMC,0.035287004202152895,1.41,0.044,0.092,0.31785,0.0775,0.44537997,0.16600001,0.24591999,4.649258,8.527494,113711562752.0,0.13010725090986974,0.014000220528533447,0.08417828723902754,0.011180493273990955,0.21742411951498125,1.0,0.21742411951498125,2094043.3333333333,-0.36327931209798253,-0.31382768846095604,-0.29307866189023796,0.2832231019681798,0.488215404885938,0.2793978309613055,-0.011577233148064962,0.22957241018106955,0.36237319826463893,-0.19542741269716193,-0.5415096948247297,0.6334380041322742,0.31320307366035965,0.07963243340728426,1.2838608488584475,-1.292765715409885,,-1.292765715409885,-0.5214492424941509,0.017823834,142.0
TDG,0.021099146090128845,0.0,0.564,0.121,0.0,0.112320006,0.59973,0.22373,0.44182998,9.258049,-10.355988,75517911040.0,0.19726667225292016,0.05460145621729984,0.08009463251955418,-0.005142347123943791,0.3360124590293654,1.0,0.3360124590293654,570043.3333333334,-0.9204492548456682,-1.2187553656733638,0.4558676890487643,0.5936894270910353,-1.0236739072310468,1.0753391545479798,0.7047362492766479,0.8390004767386401,2.028312073981968,-1.6365678134831267,2.243892868499962,0.12240734059114321,0.6070547757712937,0.3550040028927955,1.2461899386640327,0.30193237310268123,,0.30193237310268123,-0.8086249926992072,0.017726492,143.0
ROL,0.018677042336447194,1.28,-0.03,0.104,0.37518,0.15195,0.5269,0.13763,0.18226999,7.3576436,18.711323,24932907008.0,0.12521208059150157,0.03156997788979199,0.05214185039569896,0.029250864946573918,0.24746751746825968,1.0,0.24746751746825968,1935826.6666666667,-1.0155674466905706,-0.39726073671458223,-0.3996594887546345,0.41169192615694755,0.7609120047401671,1.9812307238398392,0.36674401872773377,-0.06991630170886737,-0.17888051441947694,-1.0423228152152924,-2.0436724527875,-0.5544194883968225,0.2917845727053293,0.1987965814430058,0.9883310310413064,-0.8887618353934674,,-0.8887618353934674,-0.5512628841903078,0.016876072,144.0
AIZ,0.06851325885713717,1.52,0.134,0.041,0.15332,0.01893,0.11066,0.064,0.09083,0.9031571,2.1023502,10727248896.0,0.1813166934644641,0.11205458813608371,-0.022781060347132454,0.01856759455702406,0.26609411090014745,1.0,0.26609411090014745,570043.3333333334,0.9415455781473134,-0.2432304937848107,-0.163453331920026,-0.26276940083408334,-0.2943900647463021,-1.0594383347323912,-1.5649583847279869,-0.8471932168899354,-0.9564489994987921,0.9759551369586291,0.4062292873317259,-0.7444910465121455,0.5372666757267703,0.7446709388848692,0.29718194132067954,-0.6382836428243805,,-0.6382836428243805,-0.8086249926992072,0.016532395,145.0
SLB,0.0756691002353763,2.77,0.001,0.033,0.20952,0.08217,0.20676,0.122930005,0.18193,1.5401429,2.7247415,55890243584.0,-0.19748139736220527,0.046445591349892235,-0.004183142892608349,-0.008443963386637554,0.39362773772610404,1.0,0.39362773772610404,13855993.333333334,1.2225619020733374,0.5590103548077494,-0.355010763987117,-0.34841528362659524,-0.027068437120143396,0.3861481279356878,-1.1189738542357353,-0.22509716231972068,-0.18177165110094534,0.7767736225209017,0.3144236382246922,-0.1402106462784634,-1.1201398581564657,0.2996881172811866,0.4687440655354485,1.0767047932499714,,1.0767047932499714,1.6949200587685542,0.015855135,146.0
CVX,0.06190293842106156,4.36,0.515,0.086,0.11266,0.056160003,0.39525002,0.09031,0.11394,1.413572,1.82363,276449427456.0,0.0644859100577806,0.15208042480634387,0.01633449628768191,0.024929772063484235,0.2954216494319947,1.0,0.2954216494319947,7737660.0,0.6819523520358439,1.5794607142174861,0.38529389828720456,0.21898868987379583,-0.48779393270501414,-0.20840752603707235,-0.24422220936398642,-0.5694510514897738,-0.7599309586483615,0.8163515590239542,0.4473418300042251,2.8108689450135507,0.026081143206389948,1.016139953974719,0.6580152444322279,-0.24390617005571344,,-0.24390617005571344,0.5420086644085783,0.015606722,147.0
GRMN,0.03408134849807928,1.68,-0.201,0.229,0.18996,0.10927,0.58704,0.22415,0.28316,6.5357866,5.2454753,41155215360.0,0.4669279719702344,0.1793055211569421,-0.02774206851522243,0.02036916907986952,0.2776844580635484,1.0,0.2776844580635484,995256.6666666666,-0.4106264954647808,-0.14054366516496308,-0.6459476156980372,1.7499088447899458,-0.12010777940426563,1.0056198726906678,0.6458440152293361,0.8434342171213106,0.6790470972888905,-0.7853332215520623,-0.057396473552319534,-0.3373651709986582,1.786940342542623,1.200789937756685,0.2514176184256291,-0.48242426792832976,,-0.48242426792832976,-0.7284996921761149,0.014621425,148.0
KO,0.035569691108889745,2.95,0.115,0.064,0.39549,0.09017,0.61063,0.2259,0.25814,6.320673,11.969541,297457188864.0,0.17470910368648584,-0.007720891110849837,0.11223453200045075,0.013977206223187766,0.21742411951498125,1.0,0.21742411951498125,19385566.666666668,-0.35217794313880135,0.6745330370050782,-0.19081867935818186,-0.01653748780561172,0.8575188064676988,0.5690180156862353,0.7553213833283186,0.8619081353824388,0.46628719326129264,-0.7180685311552726,-1.0492278443102991,3.0919525746386016,0.5083555942391594,-0.06768762968039946,1.5426741789277425,-1.292765715409885,,-1.292765715409885,2.736888149525689,0.014609152,149.0
SBUX,0.03159718592934338,2.49,-0.235,-0.003,0.0,0.09776,0.26115,0.09729999,0.11441,3.0829904,-10.355988,111446089728.0,0.09824333660997864,-0.00027567398635774953,0.0022607125476639123,-0.1273664790654052,0.2824560962325703,1.0,0.2824560962325703,10463166.666666666,-0.5081817927668812,0.379308404723016,-0.6949171847978951,-0.7338217561928987,-1.0236739072310468,0.7425158216895673,-0.8665586761558857,-0.4956610492577147,-0.7559342698037184,0.29433476501974276,2.243892868499962,0.6031259985817417,0.1737845785975097,-0.017191601912972584,0.5281873623545275,-0.418258412344444,,-0.418258412344444,1.055590962104695,0.014371841,150.0
CAH,0.04203125275830096,1.58,0.1,-0.038,0.0,0.0301,0.062800005,0.00769,0.02172,0.4455652,-10.355988,30920704000.0,0.17383645492940936,0.14904568180261624,0.09478781475152287,0.007398099004155556,0.28572016707862685,1.0,0.28572016707862685,2615976.6666666665,-0.09842660831173748,-0.2047229330523678,-0.21242290101988387,-1.108522493410138,-1.0236739072310468,-0.8041062539606891,-1.7870688675525082,-1.4416311239094377,-1.5441323315270599,1.1190412899567606,2.243892868499962,-0.47430282678392033,0.5045373760728343,0.9955572813110672,1.3817316497913743,-0.3743653317912363,,-0.3743653317912363,-0.42309845735174556,0.014158527,151.0
PM,0.03957071316119941,3.56,0.0,0.073,0.0,0.12998,0.64811,0.18631001,0.27766,6.234546,-10.355988,236152143872.0,0.5156492930530967,0.24580396038327557,0.1358702770993072,0.013276439397340356,0.23361431243325737,1.0,0.23361431243325737,6877440.0,-0.19505421028103198,1.0660265711182473,-0.3564510454312305,0.07981413033596407,-1.0236739072310468,1.4790242946048981,0.9292599910582828,0.44397542725736305,0.6322773342132794,-0.6911371516897048,2.243892868499962,2.271691708856095,2.0001173301191235,1.6518052644443617,1.7607092705703402,-1.0750506364640924,,-1.0750506364640924,0.37991265138929114,0.013658752,152.0
ESS,0.03908341878922852,3.48,2.51,0.176,0.14262,0.02846,0.68847,0.3482,0.30586,11.166449,3.4248135,20352593920.0,0.2623821179744821,-0.032752614634951716,-0.0015969263660164934,0.015804683305796985,0.2555784933108155,1.0,0.2555784933108155,570043.3333333334,-0.21419069833923948,1.0146831568083234,3.2586553792935695,1.1825048712895543,-0.345285819472279,-0.8415945809495514,1.1165642121890558,2.152971108717284,0.8720786648918665,-2.2333126736557696,0.21115971987998,-0.6157040299807673,0.891963194818789,-0.23746140323248122,0.49260140343719877,-0.7796907604036157,,-0.7796907604036157,-0.8086249926992072,0.013545675,153.0
